-0.2127,-0.2540,-0.2540,-0.2540,-0.7638,-0.7638,-0.7638,-0.7638,-0.7638,-0.7638,-0.7638,-0.7638,-0.7638,-0.7638,-0.7638
0.1652,0.0061,0.0061,0.0061,0.0061,-0.0452,-0.0452,-0.0452,-0.0452,-0.0452,-0.0452,-0.0452,-0.0452,-0.0452,-0.0452
4.1363,4.1363,4.1363,4.1363,3.4445,2.9309,2.3641,2.3641,2.3641,1.6514,1.6514,1.6514,1.6514,1.6514,1.5960
-1.1190,-1.1190,-1.1190,-1.1190,-1.1801,-1.4585,-1.4585,-1.7104,-1.7104,-1.7104,-1.7104,-1.7104,-1.9063,-1.9063,-2.1248
5.2622,4.5266,4.2526,0.4335,0.4045,0.2717,0.2717,0.2717,0.2717,0.2717,0.2717,0.2717,0.2717,0.2717,0.2717
-0.0517,-0.2034,-0.2034,-0.3396,-0.3396,-0.3396,-0.3396,-0.3396,-0.3396,-0.3396,-0.3396,-0.3396,-0.3396,-0.3396,-0.4434
0.6551,0.6551,-1.5302,-1.5302,-1.5302,-1.5302,-1.5302,-2.0808,-2.0808,-2.0808,-2.1882,-2.1882,-2.1882,-2.1882,-2.1882
0.3161,0.3161,-0.1694,-0.1694,-0.1694,-0.1694,-0.1694,-0.1694,-0.1694,-0.1694,-0.1694,-0.2541,-0.2541,-0.4194,-0.4194
-0.3888,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614,-0.9614
0.2354,0.2354,0.1127,0.1127,0.1127,0.1127,0.1127,0.1127,0.1127,0.1127,0.1127,0.1127,0.1127,0.0753,0.0753
0.1991,0.1991,-0.2417,-0.2417,-0.5272,-0.5272,-0.5272,-0.5272,-0.7895,-1.1091,-1.1996,-1.1996,-1.1996,-1.1996,-1.1996
0.0002,-0.2925,-0.2925,-0.2925,-0.2925,-0.2925,-0.2925,-0.2925,-0.2925,-0.3132,-0.3132,-0.5639,-0.5639,-0.5639,-0.5639
-4.8466,-4.8466,-4.8466,-4.8466,-5.0840,-5.0840,-5.0840,-5.0840,-5.1440,-7.2658,-7.2658,-7.2658,-7.2658,-7.2658,-7.2658
-0.1688,-0.2427,-0.2427,-0.2908,-0.2908,-0.2908,-0.2908,-0.2908,-0.2908,-0.2908,-0.2908,-0.2908,-0.2908,-0.2908,-0.2908
-0.8111,-0.8111,-0.8111,-0.8111,-0.8111,-0.8111,-0.8111,-0.8111,-1.0051,-1.0051,-1.9850,-1.9850,-2.5941,-2.5941,-2.7127
